centro,almacen,material,descripcion,lote,f_prod,stock,un,un_pallet,f_caja,cajas,pallets,camiones,bloqueado,control_calidad
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A12TJNTG,12.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A12TJNTH,12.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTA,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTB,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTC,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTD,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTE,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTF,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A13TJNTG,13.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTA,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTB,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTC,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTD,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTE,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTF,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTG,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A14TJNTH,14.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTA,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTB,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTC,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTD,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTE,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTF,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTG,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A15TJNTH,15.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTA,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTB,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTC,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTD,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTE,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTF,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTG,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16JNTTH,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTA,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTB,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTC,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTD,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTE,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTF,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTG,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A16TJNTH,16.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A17OJNTA,17.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A17OJNTB,17.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTA,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTB,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTC,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTD,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTE,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTF,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTG,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTH,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A18TJNTI,18.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19PJNTA,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19PJNTB,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTA,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTB,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTC,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTD,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTE,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTF,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTG,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTH,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTI,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A19TJNTJ,19.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTA,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTB,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTC,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTD,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTE,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTF,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTG,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTH,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A20TJNTI,20.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTA,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTB,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTC,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTD,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTE,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTF,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTG,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A21TJNTH,21.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTA,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTB,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTC,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTD,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTE,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTF,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTG,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTH,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A22TJNTI,22.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTA,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTB,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTC,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTD,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTE,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTF,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTG,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A23TJNTH,23.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTA,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTB,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTC,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTD,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTE,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTF,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A25TJNTG,25.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTA,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTB,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTC,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTD,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTE,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTF,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTG,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTH,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A26TJNTI,26.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTA,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTB,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTC,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTD,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTE,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTF,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTG,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTH,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTI,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTJ,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A27TJNTK,27.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTA,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTB,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTC,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTD,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTE,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTF,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A28TJNTG,28.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTA,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTB,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTC,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTD,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTE,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTF,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTG,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A29TJNTH,29.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTA,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTB,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTC,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTD,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTE,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTF,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTG,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21A30TJNTH,30.01.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTA,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTB,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTC,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTD,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTE,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTF,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B01TJNTG,01.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTA,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTB,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTC,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTD,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTE,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTF,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTG,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTH,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTI,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTJ,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B02TJNTK,02.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTA,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTB,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTC,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTD,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTE,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTF,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTG,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTH,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTI,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B03TJNTJ,03.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTA,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTB,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTC,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTD,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTE,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTF,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTG,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTH,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTI,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B04TJNTJ,04.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTA,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTB,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTC,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTD,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTE,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTF,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTG,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B05TJNTH,05.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B06TJNTA,06.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B06TJNTB,06.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B06TJNTC,06.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B06TJNTD,06.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
P109,I93,920100057,JUREL TROZ NAT TALL NECK,21B06TJNTE,06.02.2021,0,UN,2700,24,0,0.0,0.0,0,0.0
